angle_deg,trial_seed,sample_idx,t_ms,voltage_mv
60,2004,536,111.4817,-62.3428
60,2004,544,112.0243,-61.7978
60,2004,552,112.4297,-61.4545
60,2004,560,112.5970,-61.3371
60,2004,568,113.2402,-60.9775
60,2004,576,114.3006,-60.8821
60,2004,584,114.3455,-60.8893
60,2004,592,114.4945,-60.9094
60,2004,600,114.7670,-60.9153
60,2004,608,115.0136,-60.9008
60,2004,616,115.0841,-60.8941
60,2004,624,115.2804,-60.8543
60,2004,632,115.3369,-60.8367
60,2004,640,115.6880,-60.6733
60,2004,648,115.7229,-60.6546
60,2004,656,116.0710,-60.4369
60,2004,664,117.0066,-60.0203
60,2004,672,117.1786,-59.9937
60,2004,680,117.5949,-59.9377
60,2004,688,118.0501,-59.9202
60,2004,696,118.2341,-59.9207
60,2004,704,118.3251,-59.9181
60,2004,712,118.3832,-59.9129
60,2004,720,118.4479,-59.9007
60,2004,728,118.7850,-59.7474
60,2004,736,119.6993,-59.3180
60,2004,744,119.7932,-59.2940
60,2004,752,120.0779,-59.2148
60,2004,760,120.1680,-59.1874
60,2004,768,120.5032,-59.0726
60,2004,776,120.6373,-59.0257
60,2004,784,120.7296,-58.9905
60,2004,792,120.8018,-58.9610
60,2004,800,120.8378,-58.9444
60,2004,808,121.0765,-58.7930
60,2004,816,121.4965,-58.4476
60,2004,824,121.6119,-58.3475
60,2004,832,122.0611,-57.9597
60,2004,840,122.1431,-57.8924
60,2004,848,122.2358,-57.8146
60,2004,856,122.4288,-57.6408
60,2004,864,122.5837,-57.4964
60,2004,872,122.8185,-57.2662
60,2004,880,123.6456,-56.5397
60,2004,888,123.9548,-56.3452
60,2004,896,124.2775,-56.1572
60,2004,904,125.2774,-55.7152
60,2004,912,126.4457,-55.6651
60,2004,920,126.6146,-55.6942
60,2004,928,127.3909,-55.8942
60,2004,936,128.1107,-56.3143
60,2004,944,128.1820,-56.3693
60,2004,952,128.5395,-56.6429
60,2004,960,129.5651,-57.6064
60,2004,968,131.6381,-60.1686
60,2004,976,132.0615,-60.6745
60,2004,984,132.2247,-60.8550
60,2004,992,132.7975,-61.3652
60,2004,1000,134.0390,-62.2323
60,2004,1008,136.7925,-63.6227
60,2004,1016,136.8442,-63.6418
60,2004,1024,137.0793,-63.7059
60,2004,1032,137.9160,-63.7858
60,2004,1040,139.6543,-63.9362
60,2004,1048,143.0722,-64.3447
60,2004,1056,150.7678,-64.6593
60,2004,1064,159.5322,-64.6106
60,2004,1072,168.2967,-64.5747
60,2004,1080,175.6574,-64.5612
60,2004,1088,181.6142,-64.5575
60,2004,1096,187.5711,-64.5635
60,2004,1104,193.5280,-64.5646
60,2004,1112,198.2859,-64.5611
60,2004,1120,201.2007,-64.5612
60,2004,1128,203.0544,-64.5589
60,2004,1136,204.8099,-64.5574
60,2004,1144,206.5654,-64.5605
60,2004,1152,208.3210,-64.5603
60,2004,1160,211.1853,-64.5609
60,2004,1168,233.7977,-64.5610
60,2004,1176,265.4138,-64.5610
60,2004,1184,297.0300,-64.5611
60,2005,0,0.0000,-65.0000
60,2005,8,0.0699,-64.9855
60,2005,16,0.6811,-64.9173
60,2005,24,5.5147,-64.6276
60,2005,32,14.0905,-64.5433
60,2005,40,22.6664,-64.5540
60,2005,48,36.8228,-64.5609
60,2005,56,100.0000,-64.5618
60,2005,64,100.0232,-64.5554
60,2005,72,100.0971,-64.4382
60,2005,80,100.1663,-64.2125
60,2005,88,100.2117,-64.0062
60,2005,96,100.4042,-62.7494
60,2005,104,100.5330,-61.6799
60,2005,112,100.6077,-61.0066
60,2005,120,100.9516,-57.7168
60,2005,128,101.5423,-51.9596
60,2005,136,101.6004,-51.3180
60,2005,144,101.7423,-49.5270
60,2005,152,101.8055,-48.5616
60,2005,160,101.8499,-47.7839
60,2005,168,101.9568,-45.3904
60,2005,176,102.0284,-43.0959
60,2005,184,102.0706,-41.3244
60,2005,192,102.1830,-34.2719
60,2005,200,102.3101,-22.6719
60,2005,208,102.4461,-10.5460
60,2005,216,102.5071,-5.7607
60,2005,224,102.6801,5.3752
60,2005,232,102.7490,8.7845
60,2005,240,102.8646,13.2353
60,2005,248,103.1137,18.2888
60,2005,256,103.2579,19.0425
60,2005,264,103.4412,18.3631
60,2005,272,103.9121,11.2618
60,2005,280,104.0246,8.8660
60,2005,288,104.1076,6.9961
60,2005,296,104.5054,-2.6608
60,2005,304,105.1040,-17.2721
60,2005,312,105.1580,-18.5076
60,2005,320,105.4186,-24.1633
60,2005,328,105.8900,-32.9682
60,2005,336,106.1230,-36.6768
60,2005,344,106.2495,-38.5442
60,2005,352,106.3647,-40.1702
60,2005,360,106.4912,-41.8820
60,2005,368,106.6640,-44.1123
60,2005,376,107.2003,-50.3339
60,2005,384,107.8489,-56.0531
60,2005,392,107.9329,-56.6237
60,2005,400,108.0320,-57.2438
60,2005,408,108.3703,-58.9835
60,2005,416,108.5265,-59.6183
60,2005,424,108.6974,-60.2087
60,2005,432,109.0031,-61.0301
60,2005,440,109.1493,-61.3359
60,2005,448,109.5112,-61.8863
60,2005,456,109.9348,-62.3107
60,2005,464,110.0982,-62.4309
60,2005,472,110.2445,-62.5055
60,2005,480,110.6865,-62.6105
60,2005,488,110.7951,-62.6183
60,2005,496,110.8905,-62.6119
60,2005,504,110.9966,-62.5926
60,2005,512,111.2034,-62.5253
60,2005,520,111.2348,-62.5117
60,2005,528,111.3487,-62.4468
60,2005,536,111.4817,-62.3428
60,2005,544,112.0243,-61.7978
60,2005,552,112.4297,-61.4545
60,2005,560,112.5970,-61.3371
60,2005,568,113.2402,-60.9775
60,2005,576,114.3006,-60.8821
60,2005,584,114.3455,-60.8893
60,2005,592,114.4945,-60.9094
60,2005,600,114.7670,-60.9153
60,2005,608,115.0136,-60.9008
60,2005,616,115.0841,-60.8941
60,2005,624,115.2804,-60.8543
60,2005,632,115.3369,-60.8367
60,2005,640,115.6880,-60.6733
60,2005,648,115.7229,-60.6546
60,2005,656,116.0710,-60.4369
60,2005,664,117.0066,-60.0203
60,2005,672,117.1786,-59.9937
60,2005,680,117.5949,-59.9377
60,2005,688,118.0501,-59.9202
60,2005,696,118.2341,-59.9207
60,2005,704,118.3251,-59.9181
60,2005,712,118.3832,-59.9129
60,2005,720,118.4479,-59.9007
60,2005,728,118.7850,-59.7474
60,2005,736,119.6993,-59.3180
60,2005,744,119.7932,-59.2940
60,2005,752,120.0779,-59.2148
60,2005,760,120.1680,-59.1874
60,2005,768,120.5032,-59.0726
60,2005,776,120.6373,-59.0257
60,2005,784,120.7296,-58.9905
60,2005,792,120.8018,-58.9610
60,2005,800,120.8378,-58.9444
60,2005,808,121.0765,-58.7930
60,2005,816,121.4965,-58.4476
60,2005,824,121.6119,-58.3475
60,2005,832,122.0611,-57.9597
60,2005,840,122.1431,-57.8924
60,2005,848,122.2358,-57.8146
60,2005,856,122.4288,-57.6408
60,2005,864,122.5837,-57.4964
60,2005,872,122.8185,-57.2662
60,2005,880,123.6456,-56.5397
60,2005,888,123.9548,-56.3452
60,2005,896,124.2775,-56.1572
60,2005,904,125.2774,-55.7152
60,2005,912,126.4457,-55.6651
60,2005,920,126.6146,-55.6942
60,2005,928,127.3909,-55.8942
60,2005,936,128.1107,-56.3143
60,2005,944,128.1820,-56.3693
60,2005,952,128.5395,-56.6429
60,2005,960,129.5651,-57.6064
60,2005,968,131.6381,-60.1686
60,2005,976,132.0615,-60.6745
60,2005,984,132.2247,-60.8550
60,2005,992,132.7975,-61.3652
60,2005,1000,134.0390,-62.2323
60,2005,1008,136.7925,-63.6227
60,2005,1016,136.8442,-63.6418
60,2005,1024,137.0793,-63.7059
60,2005,1032,137.9160,-63.7858
60,2005,1040,139.6543,-63.9362
60,2005,1048,143.0722,-64.3447
60,2005,1056,150.7678,-64.6593
60,2005,1064,159.5322,-64.6106
60,2005,1072,168.2967,-64.5747
60,2005,1080,175.6574,-64.5612
60,2005,1088,181.6142,-64.5575
60,2005,1096,187.5711,-64.5635
60,2005,1104,193.5280,-64.5646
60,2005,1112,198.2859,-64.5611
60,2005,1120,201.2007,-64.5612
60,2005,1128,203.0544,-64.5589
60,2005,1136,204.8099,-64.5574
60,2005,1144,206.5654,-64.5605
60,2005,1152,208.3210,-64.5603
60,2005,1160,211.1853,-64.5609
60,2005,1168,233.7977,-64.5610
60,2005,1176,265.4138,-64.5610
60,2005,1184,297.0300,-64.5611
60,2006,0,0.0000,-65.0000
60,2006,8,0.0699,-64.9855
60,2006,16,0.6811,-64.9173
60,2006,24,5.5147,-64.6276
60,2006,32,14.0905,-64.5433
60,2006,40,22.6664,-64.5540
60,2006,48,36.8228,-64.5609
60,2006,56,100.0000,-64.5618
60,2006,64,100.0232,-64.5554
60,2006,72,100.0971,-64.4382
60,2006,80,100.1663,-64.2125
60,2006,88,100.2117,-64.0062
60,2006,96,100.4042,-62.7494
60,2006,104,100.5330,-61.6799
60,2006,112,100.6077,-61.0066
60,2006,120,100.9516,-57.7168
60,2006,128,101.5423,-51.9596
60,2006,136,101.6004,-51.3180
60,2006,144,101.7423,-49.5270
60,2006,152,101.8055,-48.5616
60,2006,160,101.8499,-47.7839
60,2006,168,101.9568,-45.3904
60,2006,176,102.0284,-43.0959
60,2006,184,102.0706,-41.3244
60,2006,192,102.1830,-34.2719
60,2006,200,102.3101,-22.6719
60,2006,208,102.4461,-10.5460
60,2006,216,102.5071,-5.7607
60,2006,224,102.6801,5.3752
60,2006,232,102.7490,8.7845
60,2006,240,102.8646,13.2353
60,2006,248,103.1137,18.2888
60,2006,256,103.2579,19.0425
60,2006,264,103.4412,18.3631
60,2006,272,103.9121,11.2618
60,2006,280,104.0246,8.8660
60,2006,288,104.1076,6.9961
60,2006,296,104.5054,-2.6608
60,2006,304,105.1040,-17.2721
60,2006,312,105.1580,-18.5076
60,2006,320,105.4186,-24.1633
60,2006,328,105.8900,-32.9682
60,2006,336,106.1230,-36.6768
60,2006,344,106.2495,-38.5442
60,2006,352,106.3647,-40.1702
60,2006,360,106.4912,-41.8820
60,2006,368,106.6640,-44.1123
60,2006,376,107.2003,-50.3339
60,2006,384,107.8489,-56.0531
60,2006,392,107.9329,-56.6237
60,2006,400,108.0320,-57.2438
60,2006,408,108.3703,-58.9835
60,2006,416,108.5265,-59.6183
60,2006,424,108.6974,-60.2087
60,2006,432,109.0031,-61.0301
60,2006,440,109.1493,-61.3359
60,2006,448,109.5112,-61.8863
60,2006,456,109.9348,-62.3107
60,2006,464,110.0982,-62.4309
60,2006,472,110.2445,-62.5055
60,2006,480,110.6865,-62.6105
60,2006,488,110.7951,-62.6183
60,2006,496,110.8905,-62.6119
60,2006,504,110.9966,-62.5926
60,2006,512,111.2034,-62.5253
60,2006,520,111.2348,-62.5117
60,2006,528,111.3487,-62.4468
60,2006,536,111.4817,-62.3428
60,2006,544,112.0243,-61.7978
60,2006,552,112.4297,-61.4545
60,2006,560,112.5970,-61.3371
60,2006,568,113.2402,-60.9775
60,2006,576,114.3006,-60.8821
60,2006,584,114.3455,-60.8893
60,2006,592,114.4945,-60.9094
60,2006,600,114.7670,-60.9153
60,2006,608,115.0136,-60.9008
60,2006,616,115.0841,-60.8941
60,2006,624,115.2804,-60.8543
60,2006,632,115.3369,-60.8367
60,2006,640,115.6880,-60.6733
60,2006,648,115.7229,-60.6546
60,2006,656,116.0710,-60.4369
60,2006,664,117.0066,-60.0203
60,2006,672,117.1786,-59.9937
60,2006,680,117.5949,-59.9377
60,2006,688,118.0501,-59.9202
60,2006,696,118.2341,-59.9207
60,2006,704,118.3251,-59.9181
60,2006,712,118.3832,-59.9129
60,2006,720,118.4479,-59.9007
60,2006,728,118.7850,-59.7474
60,2006,736,119.6993,-59.3180
60,2006,744,119.7932,-59.2940
60,2006,752,120.0779,-59.2148
60,2006,760,120.1680,-59.1874
60,2006,768,120.5032,-59.0726
60,2006,776,120.6373,-59.0257
60,2006,784,120.7296,-58.9905
60,2006,792,120.8018,-58.9610
60,2006,800,120.8378,-58.9444
60,2006,808,121.0765,-58.7930
60,2006,816,121.4965,-58.4476
60,2006,824,121.6119,-58.3475
60,2006,832,122.0611,-57.9597
60,2006,840,122.1431,-57.8924
60,2006,848,122.2358,-57.8146
60,2006,856,122.4288,-57.6408
60,2006,864,122.5837,-57.4964
60,2006,872,122.8185,-57.2662
60,2006,880,123.6456,-56.5397
60,2006,888,123.9548,-56.3452
60,2006,896,124.2775,-56.1572
60,2006,904,125.2774,-55.7152
60,2006,912,126.4457,-55.6651
60,2006,920,126.6146,-55.6942
60,2006,928,127.3909,-55.8942
60,2006,936,128.1107,-56.3143
60,2006,944,128.1820,-56.3693
60,2006,952,128.5395,-56.6429
60,2006,960,129.5651,-57.6064
60,2006,968,131.6381,-60.1686
60,2006,976,132.0615,-60.6745
60,2006,984,132.2247,-60.8550
60,2006,992,132.7975,-61.3652
60,2006,1000,134.0390,-62.2323
60,2006,1008,136.7925,-63.6227
60,2006,1016,136.8442,-63.6418
60,2006,1024,137.0793,-63.7059
60,2006,1032,137.9160,-63.7858
60,2006,1040,139.6543,-63.9362
60,2006,1048,143.0722,-64.3447
60,2006,1056,150.7678,-64.6593
60,2006,1064,159.5322,-64.6106
60,2006,1072,168.2967,-64.5747
60,2006,1080,175.6574,-64.5612
60,2006,1088,181.6142,-64.5575
60,2006,1096,187.5711,-64.5635
60,2006,1104,193.5280,-64.5646
60,2006,1112,198.2859,-64.5611
60,2006,1120,201.2007,-64.5612
60,2006,1128,203.0544,-64.5589
60,2006,1136,204.8099,-64.5574
60,2006,1144,206.5654,-64.5605
60,2006,1152,208.3210,-64.5603
60,2006,1160,211.1853,-64.5609
60,2006,1168,233.7977,-64.5610
60,2006,1176,265.4138,-64.5610
60,2006,1184,297.0300,-64.5611
60,2007,0,0.0000,-65.0000
60,2007,8,0.0699,-64.9855
60,2007,16,0.6811,-64.9173
60,2007,24,5.5147,-64.6276
60,2007,32,14.0905,-64.5433
60,2007,40,22.6664,-64.5540
60,2007,48,36.8228,-64.5609
60,2007,56,100.0000,-64.5618
60,2007,64,100.0232,-64.5554
60,2007,72,100.0971,-64.4382
60,2007,80,100.1663,-64.2125
60,2007,88,100.2117,-64.0062
60,2007,96,100.4042,-62.7494
60,2007,104,100.5330,-61.6799
60,2007,112,100.6077,-61.0066
60,2007,120,100.9516,-57.7168
60,2007,128,101.5423,-51.9596
60,2007,136,101.6004,-51.3180
60,2007,144,101.7423,-49.5270
60,2007,152,101.8055,-48.5616
60,2007,160,101.8499,-47.7839
60,2007,168,101.9568,-45.3904
60,2007,176,102.0284,-43.0959
60,2007,184,102.0706,-41.3244
60,2007,192,102.1830,-34.2719
60,2007,200,102.3101,-22.6719
60,2007,208,102.4461,-10.5460
60,2007,216,102.5071,-5.7607
60,2007,224,102.6801,5.3752
60,2007,232,102.7490,8.7845
60,2007,240,102.8646,13.2353
60,2007,248,103.1137,18.2888
60,2007,256,103.2579,19.0425
60,2007,264,103.4412,18.3631
60,2007,272,103.9121,11.2618
60,2007,280,104.0246,8.8660
60,2007,288,104.1076,6.9961
60,2007,296,104.5054,-2.6608
60,2007,304,105.1040,-17.2721
60,2007,312,105.1580,-18.5076
60,2007,320,105.4186,-24.1633
60,2007,328,105.8900,-32.9682
60,2007,336,106.1230,-36.6768
60,2007,344,106.2495,-38.5442
60,2007,352,106.3647,-40.1702
60,2007,360,106.4912,-41.8820
60,2007,368,106.6640,-44.1123
60,2007,376,107.2003,-50.3339
60,2007,384,107.8489,-56.0531
60,2007,392,107.9329,-56.6237
60,2007,400,108.0320,-57.2438
60,2007,408,108.3703,-58.9835
60,2007,416,108.5265,-59.6183
60,2007,424,108.6974,-60.2087
60,2007,432,109.0031,-61.0301
60,2007,440,109.1493,-61.3359
60,2007,448,109.5112,-61.8863
60,2007,456,109.9348,-62.3107
60,2007,464,110.0982,-62.4309
60,2007,472,110.2445,-62.5055
60,2007,480,110.6865,-62.6105
60,2007,488,110.7951,-62.6183
60,2007,496,110.8905,-62.6119
60,2007,504,110.9966,-62.5926
60,2007,512,111.2034,-62.5253
60,2007,520,111.2348,-62.5117
60,2007,528,111.3487,-62.4468
60,2007,536,111.4817,-62.3428
60,2007,544,112.0243,-61.7978
60,2007,552,112.4297,-61.4545
60,2007,560,112.5970,-61.3371
60,2007,568,113.2402,-60.9775
60,2007,576,114.3006,-60.8821
60,2007,584,114.3455,-60.8893
60,2007,592,114.4945,-60.9094
60,2007,600,114.7670,-60.9153
60,2007,608,115.0136,-60.9008
60,2007,616,115.0841,-60.8941
60,2007,624,115.2804,-60.8543
60,2007,632,115.3369,-60.8367
60,2007,640,115.6880,-60.6733
60,2007,648,115.7229,-60.6546
60,2007,656,116.0710,-60.4369
60,2007,664,117.0066,-60.0203
60,2007,672,117.1786,-59.9937
60,2007,680,117.5949,-59.9377
60,2007,688,118.0501,-59.9202
60,2007,696,118.2341,-59.9207
60,2007,704,118.3251,-59.9181
60,2007,712,118.3832,-59.9129
60,2007,720,118.4479,-59.9007
60,2007,728,118.7850,-59.7474
60,2007,736,119.6993,-59.3180
60,2007,744,119.7932,-59.2940
60,2007,752,120.0779,-59.2148
60,2007,760,120.1680,-59.1874
60,2007,768,120.5032,-59.0726
60,2007,776,120.6373,-59.0257
60,2007,784,120.7296,-58.9905
60,2007,792,120.8018,-58.9610
60,2007,800,120.8378,-58.9444
60,2007,808,121.0765,-58.7930
60,2007,816,121.4965,-58.4476
60,2007,824,121.6119,-58.3475
60,2007,832,122.0611,-57.9597
60,2007,840,122.1431,-57.8924
60,2007,848,122.2358,-57.8146
60,2007,856,122.4288,-57.6408
60,2007,864,122.5837,-57.4964
60,2007,872,122.8185,-57.2662
60,2007,880,123.6456,-56.5397
60,2007,888,123.9548,-56.3452
60,2007,896,124.2775,-56.1572
60,2007,904,125.2774,-55.7152
60,2007,912,126.4457,-55.6651
60,2007,920,126.6146,-55.6942
60,2007,928,127.3909,-55.8942
60,2007,936,128.1107,-56.3143
60,2007,944,128.1820,-56.3693
60,2007,952,128.5395,-56.6429
60,2007,960,129.5651,-57.6064
60,2007,968,131.6381,-60.1686
60,2007,976,132.0615,-60.6745
60,2007,984,132.2247,-60.8550
60,2007,992,132.7975,-61.3652
60,2007,1000,134.0390,-62.2323
60,2007,1008,136.7925,-63.6227
60,2007,1016,136.8442,-63.6418
60,2007,1024,137.0793,-63.7059
60,2007,1032,137.9160,-63.7858
60,2007,1040,139.6543,-63.9362
60,2007,1048,143.0722,-64.3447
60,2007,1056,150.7678,-64.6593
60,2007,1064,159.5322,-64.6106
60,2007,1072,168.2967,-64.5747
60,2007,1080,175.6574,-64.5612
60,2007,1088,181.6142,-64.5575
60,2007,1096,187.5711,-64.5635
60,2007,1104,193.5280,-64.5646
60,2007,1112,198.2859,-64.5611
60,2007,1120,201.2007,-64.5612
60,2007,1128,203.0544,-64.5589
60,2007,1136,204.8099,-64.5574
60,2007,1144,206.5654,-64.5605
60,2007,1152,208.3210,-64.5603
60,2007,1160,211.1853,-64.5609
60,2007,1168,233.7977,-64.5610
60,2007,1176,265.4138,-64.5610
60,2007,1184,297.0300,-64.5611
60,2008,0,0.0000,-65.0000
60,2008,8,0.0699,-64.9855
60,2008,16,0.6811,-64.9173
60,2008,24,5.5147,-64.6276
60,2008,32,14.0905,-64.5433
60,2008,40,22.6664,-64.5540
60,2008,48,36.8228,-64.5609
60,2008,56,100.0000,-64.5618
60,2008,64,100.0232,-64.5554
60,2008,72,100.0971,-64.4382
60,2008,80,100.1663,-64.2125
60,2008,88,100.2117,-64.0062
60,2008,96,100.4042,-62.7494
60,2008,104,100.5330,-61.6799
60,2008,112,100.6077,-61.0066
60,2008,120,100.9516,-57.7168
60,2008,128,101.5423,-51.9596
60,2008,136,101.6004,-51.3180
60,2008,144,101.7423,-49.5270
60,2008,152,101.8055,-48.5616
60,2008,160,101.8499,-47.7839
60,2008,168,101.9568,-45.3904
60,2008,176,102.0284,-43.0959
60,2008,184,102.0706,-41.3244
60,2008,192,102.1830,-34.2719
60,2008,200,102.3101,-22.6719
60,2008,208,102.4461,-10.5460
60,2008,216,102.5071,-5.7607
60,2008,224,102.6801,5.3752
60,2008,232,102.7490,8.7845
60,2008,240,102.8646,13.2353
60,2008,248,103.1137,18.2888
60,2008,256,103.2579,19.0425
60,2008,264,103.4412,18.3631
60,2008,272,103.9121,11.2618
60,2008,280,104.0246,8.8660
60,2008,288,104.1076,6.9961
60,2008,296,104.5054,-2.6608
60,2008,304,105.1040,-17.2721
60,2008,312,105.1580,-18.5076
60,2008,320,105.4186,-24.1633
60,2008,328,105.8900,-32.9682
60,2008,336,106.1230,-36.6768
60,2008,344,106.2495,-38.5442
60,2008,352,106.3647,-40.1702
60,2008,360,106.4912,-41.8820
60,2008,368,106.6640,-44.1123
60,2008,376,107.2003,-50.3339
60,2008,384,107.8489,-56.0531
60,2008,392,107.9329,-56.6237
60,2008,400,108.0320,-57.2438
60,2008,408,108.3703,-58.9835
60,2008,416,108.5265,-59.6183
60,2008,424,108.6974,-60.2087
60,2008,432,109.0031,-61.0301
60,2008,440,109.1493,-61.3359
60,2008,448,109.5112,-61.8863
60,2008,456,109.9348,-62.3107
60,2008,464,110.0982,-62.4309
60,2008,472,110.2445,-62.5055
60,2008,480,110.6865,-62.6105
60,2008,488,110.7951,-62.6183
60,2008,496,110.8905,-62.6119
60,2008,504,110.9966,-62.5926
60,2008,512,111.2034,-62.5253
60,2008,520,111.2348,-62.5117
60,2008,528,111.3487,-62.4468
60,2008,536,111.4817,-62.3428
60,2008,544,112.0243,-61.7978
60,2008,552,112.4297,-61.4545
60,2008,560,112.5970,-61.3371
60,2008,568,113.2402,-60.9775
60,2008,576,114.3006,-60.8821
60,2008,584,114.3455,-60.8893
60,2008,592,114.4945,-60.9094
60,2008,600,114.7670,-60.9153
60,2008,608,115.0136,-60.9008
60,2008,616,115.0841,-60.8941
60,2008,624,115.2804,-60.8543
60,2008,632,115.3369,-60.8367
60,2008,640,115.6880,-60.6733
60,2008,648,115.7229,-60.6546
60,2008,656,116.0710,-60.4369
60,2008,664,117.0066,-60.0203
60,2008,672,117.1786,-59.9937
60,2008,680,117.5949,-59.9377
60,2008,688,118.0501,-59.9202
60,2008,696,118.2341,-59.9207
60,2008,704,118.3251,-59.9181
60,2008,712,118.3832,-59.9129
60,2008,720,118.4479,-59.9007
60,2008,728,118.7850,-59.7474
60,2008,736,119.6993,-59.3180
60,2008,744,119.7932,-59.2940
60,2008,752,120.0779,-59.2148
60,2008,760,120.1680,-59.1874
60,2008,768,120.5032,-59.0726
60,2008,776,120.6373,-59.0257
60,2008,784,120.7296,-58.9905
60,2008,792,120.8018,-58.9610
60,2008,800,120.8378,-58.9444
60,2008,808,121.0765,-58.7930
60,2008,816,121.4965,-58.4476
60,2008,824,121.6119,-58.3475
60,2008,832,122.0611,-57.9597
60,2008,840,122.1431,-57.8924
60,2008,848,122.2358,-57.8146
60,2008,856,122.4288,-57.6408
60,2008,864,122.5837,-57.4964
60,2008,872,122.8185,-57.2662
60,2008,880,123.6456,-56.5397
60,2008,888,123.9548,-56.3452
60,2008,896,124.2775,-56.1572
60,2008,904,125.2774,-55.7152
60,2008,912,126.4457,-55.6651
60,2008,920,126.6146,-55.6942
60,2008,928,127.3909,-55.8942
60,2008,936,128.1107,-56.3143
60,2008,944,128.1820,-56.3693
60,2008,952,128.5395,-56.6429
60,2008,960,129.5651,-57.6064
60,2008,968,131.6381,-60.1686
60,2008,976,132.0615,-60.6745
60,2008,984,132.2247,-60.8550
60,2008,992,132.7975,-61.3652
60,2008,1000,134.0390,-62.2323
60,2008,1008,136.7925,-63.6227
60,2008,1016,136.8442,-63.6418
60,2008,1024,137.0793,-63.7059
60,2008,1032,137.9160,-63.7858
60,2008,1040,139.6543,-63.9362
60,2008,1048,143.0722,-64.3447
60,2008,1056,150.7678,-64.6593
60,2008,1064,159.5322,-64.6106
60,2008,1072,168.2967,-64.5747
60,2008,1080,175.6574,-64.5612
60,2008,1088,181.6142,-64.5575
60,2008,1096,187.5711,-64.5635
60,2008,1104,193.5280,-64.5646
60,2008,1112,198.2859,-64.5611
60,2008,1120,201.2007,-64.5612
60,2008,1128,203.0544,-64.5589
60,2008,1136,204.8099,-64.5574
60,2008,1144,206.5654,-64.5605
60,2008,1152,208.3210,-64.5603
60,2008,1160,211.1853,-64.5609
60,2008,1168,233.7977,-64.5610
60,2008,1176,265.4138,-64.5610
60,2008,1184,297.0300,-64.5611
60,2009,0,0.0000,-65.0000
60,2009,8,0.0699,-64.9855
60,2009,16,0.6811,-64.9173
60,2009,24,5.5147,-64.6276
60,2009,32,14.0905,-64.5433
60,2009,40,22.6664,-64.5540
60,2009,48,36.8228,-64.5609
60,2009,56,100.0000,-64.5618
60,2009,64,100.0232,-64.5554
60,2009,72,100.0971,-64.4382
60,2009,80,100.1663,-64.2125
60,2009,88,100.2117,-64.0062
60,2009,96,100.4042,-62.7494
60,2009,104,100.5330,-61.6799
60,2009,112,100.6077,-61.0066
60,2009,120,100.9516,-57.7168
60,2009,128,101.5423,-51.9596
60,2009,136,101.6004,-51.3180
60,2009,144,101.7423,-49.5270
60,2009,152,101.8055,-48.5616
60,2009,160,101.8499,-47.7839
60,2009,168,101.9568,-45.3904
60,2009,176,102.0284,-43.0959
60,2009,184,102.0706,-41.3244
60,2009,192,102.1830,-34.2719
60,2009,200,102.3101,-22.6719
60,2009,208,102.4461,-10.5460
60,2009,216,102.5071,-5.7607
60,2009,224,102.6801,5.3752
60,2009,232,102.7490,8.7845
60,2009,240,102.8646,13.2353
60,2009,248,103.1137,18.2888
60,2009,256,103.2579,19.0425
60,2009,264,103.4412,18.3631
60,2009,272,103.9121,11.2618
60,2009,280,104.0246,8.8660
60,2009,288,104.1076,6.9961
60,2009,296,104.5054,-2.6608
60,2009,304,105.1040,-17.2721
60,2009,312,105.1580,-18.5076
60,2009,320,105.4186,-24.1633
60,2009,328,105.8900,-32.9682
60,2009,336,106.1230,-36.6768
60,2009,344,106.2495,-38.5442
60,2009,352,106.3647,-40.1702
60,2009,360,106.4912,-41.8820
60,2009,368,106.6640,-44.1123
60,2009,376,107.2003,-50.3339
60,2009,384,107.8489,-56.0531
60,2009,392,107.9329,-56.6237
60,2009,400,108.0320,-57.2438
60,2009,408,108.3703,-58.9835
60,2009,416,108.5265,-59.6183
60,2009,424,108.6974,-60.2087
60,2009,432,109.0031,-61.0301
60,2009,440,109.1493,-61.3359
60,2009,448,109.5112,-61.8863
60,2009,456,109.9348,-62.3107
60,2009,464,110.0982,-62.4309
60,2009,472,110.2445,-62.5055
60,2009,480,110.6865,-62.6105
60,2009,488,110.7951,-62.6183
60,2009,496,110.8905,-62.6119
60,2009,504,110.9966,-62.5926
60,2009,512,111.2034,-62.5253
60,2009,520,111.2348,-62.5117
60,2009,528,111.3487,-62.4468
60,2009,536,111.4817,-62.3428
60,2009,544,112.0243,-61.7978
60,2009,552,112.4297,-61.4545
60,2009,560,112.5970,-61.3371
60,2009,568,113.2402,-60.9775
60,2009,576,114.3006,-60.8821
60,2009,584,114.3455,-60.8893
60,2009,592,114.4945,-60.9094
60,2009,600,114.7670,-60.9153
60,2009,608,115.0136,-60.9008
60,2009,616,115.0841,-60.8941
60,2009,624,115.2804,-60.8543
60,2009,632,115.3369,-60.8367
60,2009,640,115.6880,-60.6733
60,2009,648,115.7229,-60.6546
60,2009,656,116.0710,-60.4369
60,2009,664,117.0066,-60.0203
60,2009,672,117.1786,-59.9937
60,2009,680,117.5949,-59.9377
60,2009,688,118.0501,-59.9202
60,2009,696,118.2341,-59.9207
60,2009,704,118.3251,-59.9181
60,2009,712,118.3832,-59.9129
60,2009,720,118.4479,-59.9007
60,2009,728,118.7850,-59.7474
60,2009,736,119.6993,-59.3180
